analysis_type,parameter_name,parameter_value,initialization_index,initialization_seed,algorithm,epsilon,output_weight_count,hidden_width,q_dimension,n_train,n_test,n_features,n_classes,lambda_reg,estimated_L,mu,condition_number,converged,iterations,computational_time_seconds,initial_gradient_norm,final_gradient_norm,objective_value,objective_gap_to_ldlt,relative_error_to_ldlt,train_accuracy,test_accuracy,alpha,beta
sparsity,sparsity,0.3,16,103023,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7513505000006262,2.085790419624641,9.979095165311655e-07,0.09810862874970291,8.972170228993548e-12,1.0038073333686047e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,17,103024,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0747068750006292,2.000587719845537,7.150665264208391e-07,0.09810862874095548,2.2473689575974731e-13,8.170157160402445e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,17,103024,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.727646500001356,2.000587719845537,9.977597939305143e-07,0.0981086287497007,8.969949782944298e-12,1.0040137918670605e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,18,103025,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.040548458999183,2.124280446016013,7.183236526362611e-07,0.0981086287409555,2.2475077354755513e-13,8.163392076548725e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,18,103025,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.754836999998588,2.124280446016013,9.977749140983268e-07,0.09810862874969956,8.968811804344057e-12,1.0035529404523207e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,19,103026,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0723112089999631,1.9443363491147296,7.158455050474997e-07,0.09810862874095594,2.251948627574052e-13,8.169341464264453e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,19,103026,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.9239707500000804,1.9443363491147296,9.98040736374373e-07,0.09810862874970289,8.972142473417932e-12,1.0036987749800755e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,20,103027,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.122257916998933,1.8980218816933803,7.154377574364936e-07,0.09810862874095545,2.2470914018413168e-13,8.163644007756797e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,20,103027,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.874921708000329,1.8980218816933803,9.964896149155299e-07,0.09810862874969027,8.959527564300629e-12,1.0032919081913804e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,21,103028,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.277366250000341,2.104056716762057,7.173498844434812e-07,0.09810862874095597,2.2522261833302082e-13,8.17822297609579e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,21,103028,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7631975409985898,2.104056716762057,9.982479003984356e-07,0.09810862874971876,8.988018662670072e-12,1.0049995039240433e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,22,103029,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0905548329992598,1.946440728124447,7.171097192388116e-07,0.09810862874095594,2.251948627574052e-13,8.16559675750561e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,22,103029,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.680162458000268,1.946440728124447,9.973687353488371e-07,0.09810862874970842,8.97767971075325e-12,1.0040991100909527e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,23,103030,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0579754169993976,1.9114622615547585,7.108192256783562e-07,0.09810862874095448,2.2373769503758467e-13,8.167762469437861e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,23,103030,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,2.009906667000905,1.9114622615547585,9.975317925156918e-07,0.09810862874970422,8.973474741047482e-12,1.0041942835107588e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,24,103031,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.2250858749994222,2.185175869509789,7.204880769880167e-07,0.09810862874095654,2.257916076331412e-13,8.173030147466902e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,24,103031,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.8645992910005589,2.185175869509789,9.980491657592985e-07,0.09810862874971302,8.982273258517637e-12,1.0041813676523231e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,25,103032,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.145178875000056,2.1128357402846567,7.163130219109558e-07,0.09810862874095534,2.2459811788166917e-13,8.168785866139039e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,25,103032,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7135589170011372,2.1128357402846567,9.977504743954896e-07,0.09810862874970841,8.977665832965442e-12,1.0045313487933437e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,26,103033,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.1727929999997286,2.073849057902679,7.164786773252095e-07,0.09810862874095516,2.2441770664016758e-13,8.16564541313469e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,26,103033,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7974767079995218,2.073849057902679,9.97347152855788e-07,0.09810862874969567,8.964926023757869e-12,1.0034510508556685e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,27,103034,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.070774915999209,1.9215266921237282,7.160699575042227e-07,0.09810862874095652,2.257777298453334e-13,8.16947789720321e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,27,103034,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7372442910000245,1.9215266921237282,9.982905301129116e-07,0.09810862874971235,8.981607124702862e-12,1.0042289691651508e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,28,103035,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.1214169169998058,2.093927119630372,7.175804290840989e-07,0.09810862874095497,2.2422341761085818e-13,8.168906755187219e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,28,103035,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.713735541999995,2.093927119630372,9.960048938942884e-07,0.09810862874969867,8.967923625924357e-12,1.0049565241303698e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,29,103036,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0669329590000416,2.040399171239043,7.157792440936744e-07,0.09810862874095551,2.2476465133536294e-13,8.169050311920126e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,29,103036,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7235086250002496,2.040399171239043,9.98968135898789e-07,0.09810862874971354,8.982800614454334e-12,1.003818534123695e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,30,103037,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0941930000008142,2.0881886845467585,7.181499228980342e-07,0.09810862874095524,2.2450097336701447e-13,8.163197414648254e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,30,103037,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7534219579993078,2.0881886845467585,9.971628716217728e-07,0.09810862874969005,8.959305519695704e-12,1.0030011070176177e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,31,103038,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0658578749989829,2.103654438381588,7.174395546298844e-07,0.09810862874095545,2.2470914018413168e-13,8.166883787745604e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,31,103038,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.718833832999735,2.103654438381588,9.977769360661505e-07,0.0981086287497061,8.975362120189345e-12,1.0042491294274782e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,32,103039,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.040678958999706,2.1307860125647444,7.176554868019591e-07,0.09810862874095577,2.2502832930371142e-13,8.166353961395901e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,32,103039,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6975644169997395,2.1307860125647444,9.955048126071572e-07,0.09810862874967714,8.946399177034436e-12,1.0033198713828956e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,33,103040,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0659132090004277,2.0680767319834814,7.174862757829664e-07,0.09810862874095606,2.2531976284767552e-13,8.171125522686505e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,33,103040,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6882552080005553,2.0680767319834814,9.975558211184837e-07,0.09810862874969883,8.96809015937805e-12,1.0039385525907034e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,34,103041,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0496112079999875,2.2512380532913165,7.158613290936501e-07,0.09810862874095505,2.2430668433770506e-13,8.166924461843612e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,34,103041,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.709704791999684,2.2512380532913165,9.969899006284558e-07,0.09810862874969419,8.963441100462433e-12,1.0037360999454644e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,35,103042,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.1323009580009966,2.005991177208612,7.167031750082555e-07,0.09810862874095574,2.2500057372809579e-13,8.16705027510021e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,35,103042,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.713683874999333,2.005991177208612,9.986389695075628e-07,0.09810862874971027,8.97952545653169e-12,1.0039752717316886e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,36,103043,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0647186249989318,2.2258001280084767,7.200763084545215e-07,0.0981086287409563,2.2555568524040837e-13,8.173911289033254e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,36,103043,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.683774416000233,2.2258001280084767,9.978658179850898e-07,0.09810862874970751,8.976763776757934e-12,1.0040313145169848e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,37,103044,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0891844170000695,1.9783686711268191,7.121101973949594e-07,0.09810862874095469,2.239458618547019e-13,8.161409297243739e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,37,103044,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6602839999995922,1.9783686711268191,9.978091648726352e-07,0.09810862874970018,8.969436304795408e-12,1.003589001462601e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,38,103045,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0483703749996494,2.1227587511888384,7.19179775949675e-07,0.098108628740956,2.2525037390863645e-13,8.167900160663178e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,38,103045,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6455774169990036,2.1227587511888384,9.97899689235565e-07,0.09810862874970913,8.978387477931449e-12,1.0039529586192572e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,39,103046,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.104884583999592,2.1462296716585954,7.185510796520466e-07,0.09810862874095619,2.2544466293794585e-13,8.168339635497002e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,39,103046,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6680516670003271,2.1462296716585954,9.966540789652849e-07,0.0981086287496946,8.963857434096667e-12,1.0039733604047858e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,40,103047,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.040612750000946,2.042786772680254,7.171910900210931e-07,0.09810862874095584,2.250977182427505e-13,8.16393693838608e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,40,103047,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.643852417000744,2.042786772680254,9.970584992385877e-07,0.0981086287496972,8.966452580416728e-12,1.0041436952387254e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,41,103048,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.1076722500001779,2.118008186315675,7.178177564873234e-07,0.0981086287409557,2.2495894036467234e-13,8.167747565508979e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,41,103048,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.8002255000010337,2.118008186315675,9.979187506208235e-07,0.09810862874970441,8.973669030076792e-12,1.0036042525847202e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,42,103049,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0546045829996729,2.1276461459670166,7.196477574027466e-07,0.09810862874095616,2.2541690736233022e-13,8.168434773742942e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,42,103049,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7715159580002364,2.1276461459670166,9.967614853540245e-07,0.09810862874969892,8.968173426104897e-12,1.004059195590555e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,43,103050,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.1231994999998278,2.132957212378533,7.188372036995814e-07,0.09810862874095624,2.255001740891771e-13,8.164510015232357e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,43,103050,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.752645290998771,2.132957212378533,9.97722853868881e-07,0.09810862874970168,8.970935105878652e-12,1.0038807688327208e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,44,103051,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.063247208001485,2.1218352693833498,7.186483911552525e-07,0.09810862874095602,2.2527812948425208e-13,8.170100462023196e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,44,103051,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7696202500010259,2.1218352693833498,9.983870345963813e-07,0.09810862874971854,8.987796618065147e-12,1.0047414816774077e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,45,103052,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.116134667001461,2.217845425635736,7.188968719753407e-07,0.09810862874095587,2.2512547381836612e-13,8.169059270417657e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,45,103052,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7350392499993177,2.217845425635736,9.976732458909893e-07,0.09810862874969982,8.969075482312405e-12,1.0035128449340379e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,46,103053,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0392062499995518,1.9527264663805675,7.155960727946199e-07,0.09810862874095541,2.2466750682070824e-13,8.162791013826898e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,46,103053,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6395831249992625,1.9527264663805675,9.965042370421424e-07,0.09810862874968654,8.955794439380327e-12,1.0035105767409723e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,47,103054,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0529282090010383,2.097019548813046,7.134308668021212e-07,0.09810862874095433,2.2358503937169871e-13,8.168286267650274e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,47,103054,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.683748375000505,2.097019548813046,9.975360339575186e-07,0.09810862874970246,8.97171226199589e-12,1.0043405973720202e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,48,103055,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.2019253749986092,1.9480630913366495,7.169209578450122e-07,0.09810862874095655,2.2580548542094903e-13,8.175745763257268e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,48,103055,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.8510237919999781,1.9480630913366495,9.978722219949824e-07,0.09810862874970287,8.972128595630124e-12,1.004116083700506e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,49,103056,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.085274125000069,2.063563522268386,7.172791072764227e-07,0.09810862874095586,2.251115960305583e-13,8.173240801969714e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,49,103056,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6803199999994831,2.063563522268386,9.981621070168832e-07,0.098108628749706,8.975251097886883e-12,1.0039158644254056e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,50,103057,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0419323749993055,2.0534382693338404,7.171782363921629e-07,0.0981086287409559,2.2515322939398175e-13,8.174335392554289e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,50,103057,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6370478749995527,2.0534382693338404,9.983511776424055e-07,0.09810862874971298,8.982231625154213e-12,1.0043721580496826e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,51,103058,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.040650374998222,2.177439208735576,7.21361276921873e-07,0.09810862874095691,2.261663079039522e-13,8.171160708695503e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,51,103058,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6606685419992573,2.177439208735576,9.984670026030879e-07,0.09810862874971271,8.981967947185865e-12,1.0043013018925117e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,52,103059,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0451052499993239,1.9905240629231336,7.205025751552321e-07,0.09810862874095677,2.2602753002587406e-13,8.16963966904715e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,52,103059,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7856930829984776,1.9905240629231336,9.97855531943165e-07,0.09810862874970172,8.970976739242076e-12,1.0041045668729123e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,53,103060,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0679454580003949,2.008150564346314,7.159476140315889e-07,0.09810862874095533,2.2458424009386135e-13,8.168689636176806e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,53,103060,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.696893958000146,2.008150564346314,9.971208168644514e-07,0.09810862874969746,8.966716258385077e-12,1.0040240436071008e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,54,103061,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.096614917001716,2.2328544946408058,7.22155464771411e-07,0.09810862874095606,2.2531976284767552e-13,8.166233002869435e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,54,103061,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6774767909992079,2.2328544946408058,9.968684177574743e-07,0.09810862874969235,8.961609232471801e-12,1.0037300588010236e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,55,103062,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0440906659987377,2.057068321673806,7.147642744696531e-07,0.0981086287409556,2.2486179585001764e-13,8.172614367828301e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,55,103062,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.7314045839993923,2.057068321673806,9.99044059010396e-07,0.0981086287497103,8.979553212107305e-12,1.0036078660294754e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,56,103063,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0511267089987086,2.095852883947374,7.126503268268816e-07,0.09810862874095412,2.233768725545815e-13,8.169846448869386e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
sparsity,sparsity,0.3,56,103063,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1838,1.6766047080000135,2.095852883947374,9.980741168256423e-07,0.09810862874970754,8.97679153233355e-12,1.0040187546526742e-05,0.999,0.9971428571428571,0.007191184542816313,0.9880788316731379
sparsity,sparsity,0.3,57,103064,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.005,139.05914860702015,0.005,27811.82972140403,True,1150,1.0576287080002658,1.8638025374934537,7.114015643721369e-07,0.09810862874095462,2.2387647291566282e-13,8.166563568029247e-07,0.999,0.9971428571428571,0.028422850855476158,0.9762997776005532
